model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
deepseek-r1-14b-4bit,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,"La investigación sobre un tema seleccionado no se menciona directamente en el contexto proporcionado para el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información. Por lo tanto, no se tiene suficiente información para determinar el porcentaje que vale dicha investigación.

Respuesta: No se tiene suficiente información para determinar el porcentaje de la investigación sobre un tema seleccionado en el curso.",MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt,2.89,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,No se proporciona información sobre el número de faltas de asistencia injustificadas para reprobar el curso en el contexto dado.,MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt,1.36,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,La resolución de casos representa el 40% de la nota final en el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información.,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt,1.65,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,"El curso Planificación Estratégica de TI no proporciona información específica sobre los minutos después de la hora oficial de entrada para marcar ausencia. Por lo tanto, no se dispone de la información requerida en el contexto proporcionado.

Respuesta: No se dispone de la información requerida en el contexto proporcionado.",MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt,2.51,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso Planificación Estratégica de TI, el porcentaje de la evaluación correspondiente a la investigación bibliográfica es del 20%.",MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,1.4,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso no concede suficiencia.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,1.02,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, las pruebas cortas, comprobaciones y ensayos representan un 40% de la nota.",MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt,1.75,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,"En el curso Teoría de Autómatas de la Maestría en Computación, se ubica en el II Periodo del Plan de Estudios.",MC6003-Teoría de Autómatas.txt;MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt,1.68,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,No se proporciona información sobre el profesor titular del curso Teoría de Autómatas en el contexto dado.,MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,1.59,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,No se menciona el porcentaje del examen final en el curso de Teoría de Autómatas.,MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC6104-Diseño de Experimentos.txt;MC6003-Teoría de Autómatas.txt;MC2301-Planificación estratégica de tecnología de información.txt,1.2,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso Teoría de Autómatas de la Maestría en Computación, el porcentaje asignado al examen parcial es del 10%.
</think>

En el curso Teoría de Autómatas de la Maestría en Computación, el porcentaje asignado al examen parcial es del 10%.",MC1003-Seguridad y Criptografía.txt;MC6003-Teoría de Autómatas.txt;MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,2.36,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso Teoría de Autómatas de la Maestría en Computación permite la modalidad de suficiencia.",MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,1.78,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,No se menciona el nombre de los autores principales del libro de texto base en el contexto proporcionado.,MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt,1.52,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,"El curso ""Sistemas Operativos Avanzados"" es requisito para el curso ""Redes de Computadores Avanzadas"".",MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt;MC7201-Introducción a la Investigación.txt,1.67,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral es de 16 minutos.,MC6004-Sistemas Operativos Avanzados.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt,1.26,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,"En el curso Sistemas Operativos Avanzados, los reportes de proyectos y el paper deben confeccionarse en formato PDF con el nombre SOA16mmdd-k.pdf, donde mm es el mes y k es un número secuencial.",MC6004-Sistemas Operativos Avanzados.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,2.15,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,"El curso en cuestión es ""Introducción a la Investigación"" (MC7201), no ""Sistemas Operativos Avanzados"". En el documento de ""Introducción a la Investigación"", se menciona que el paper debe estar escrito en inglés y con formato de IEEE Transactions. Por lo tanto, el idioma requerido para el paper de investigación es inglés.

Respuesta: El paper debe estar escrito en inglés.",MC6003-Teoría de Autómatas.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC7201-Introducción a la Investigación.txt,3.16,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,"En el curso Sistemas Operativos Avanzados, los proyectos programados suman un total de 30% de la nota.",MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1003-Seguridad y Criptografía.txt,1.16,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-4bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Sistemas Operativos Avanzados no está mencionado en el contexto proporcionado.,MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6104-Diseño de Experimentos.txt,1.59,Sistemas Operativos Avanzados,MC6004,
